,title,review_name,review_date,review_score,review_text
5598,Umami by Han Rotterdam,svennis2019,"September 13, 2019",5,"If you want to taste something different, with exiting dishes filled with different colors and flavours, then I would recommend this place. The dishes take you through the entire range of different tastes from sweet to umami. Nice and welcomming staff tops it off.More"
5599,Umami by Han Rotterdam,Ped's G,"August 28, 2019",5,Been coming here a lot and known very well by the restaurant owner and staff. I always order the Chefs menu with a wine arrangement so you actually never know what your going to get. Always a wonderful treat to come here for very special...More
5600,Umami by Han Rotterdam,79cathieb,"August 16, 2019",4,"Server was attentive and helped us make decisions with good descriptions and suggestions. Tapas were interesting and of good quality, fresh and tasty. Sitting outside is always a plus."
5601,Umami by Han Rotterdam,Xadina24,"August 13, 2019",5,"We tried this restaurant on whim, turning up without having booked a table. They were very friendly, managed to fit it us in and explained the menu. We chose two items each from the different sections of the food menu ... OMG each dish was...More"
5602,Umami by Han Rotterdam,Aida R,"August 8, 2019",4,"We went there as a group of ten people, and we tried the surprise menu for 3 courses. The food was really delicious. The staff was really nice and friendly. The price of food was reasonable compared to the quality and the amount of food....More"
5603,Umami by Han Rotterdam,witold j,"August 6, 2019",5,"The place is very unassuming at first glance, but don't be fooled. It's a top notch restaurant with excellent food and best service. The whole thing is designed to be an experience and it is amazing. All this for only 30 euro + drinks. Just...More"
5604,Umami by Han Rotterdam,yellowhaus,"July 21, 2019",4,Wanted something with a bit of heat on a cool evening and we found this pace in the upper floor of the market. The portions were big. The noodle and rice bowls were well seasoned and fresh. The service was nice and friendly. It was...More
5605,Umami by Han Rotterdam,Emma S,"April 19, 2019",5,"Really nice. Food was very good and healthy. Not massive portions but I didn’t expect that. Service was fine. Served the lager in a can, and probably should have been in a glass but minor point"
5606,Umami by Han Rotterdam,CheekyCharlie007,"March 28, 2019",1,"Mistakes can happen, its human, but this was ridiculous. The food looks absolutely NOTHING like on the photos, the restaurant itself is very dark and extremely noisy. Cocktails were in carafs that you couldnt drink out of, with carboard straws that you couldnt drink through...More"
5607,Umami by Han Rotterdam,Dumz,"March 27, 2019",5,"The thing that struck me the most about Umami, and taking it straight to one of the best experiences in Rotterdam, is the music. Subtle club music that I'd never expected to make food taste great. We tried all the vegetarian options on the menu,...More"
5608,Umami by Han Rotterdam,G1961TMjoanner,"March 19, 2019",5,"We had a very early booking - 18;15, but there were plenty of people in the restaurant & a good atmosphere. We were offered the norma menu or a surprise menu. We went for the surprise menus & it was fantastic. We had one vegetarian...More"
5609,Umami by Han Rotterdam,169camillaw,"February 3, 2019",5,"Visited for the first time and loved it. Friendly service, relaxed atmosphere and excellent food, based on the ‘sharing’ philosophy (although you don’t have to). We had the four course menu and the food was great. You order two small dishes per course and the...More"
5610,Umami by Han Rotterdam,TJRTravel,"December 10, 2018",4,My friend and I had a social menu which was an excellent value. We had 4 small dishes per course. The dishes were very nice but not mind blowing. I think they have a ways to go before a Michelin star but a very nice...More
5611,Umami by Han Rotterdam,aparnap2013,"November 13, 2018",5,"The service was very sweet, prompt and efficient. That already set the tone for a memorable experience. We ordered a 4 course set-meal. Being vegans - we are frequently disappointed at fine dining restaurants for the lack of variety, meager portion sizes and unwise preparation...More"
5612,Umami by Han Rotterdam,MarieRoosV1,"October 5, 2018",4,"Nice interior architecture, fine dining feels. Tasty food. Friendly service. Low prices. Had 5 courses + wine for 50€."
5613,Umami by Han Rotterdam,Johnlenlen88,"September 2, 2018",5,"My business team has recommended this place during our visit, and i must say that the interior and the food looked pretty for the price you’d pay. The complete picture gave me a good impression of how pleasant the conversing can be while dining. It’s...More"
5614,Umami by Han Rotterdam,490mathieuj,"August 21, 2018",5,Amazing dining experience ! Very happy to be able to go to this restaurant on a Monday evening since many are closed. My girlfriend and I chose one 3 courses set menu plus 3 dishes à la carte and it was fantastic! A great mix...More
5615,Umami by Han Rotterdam,ricardovares,"August 1, 2018",3,We chose the chef 3 course menu (each round has 2 plates). The problem is that the menu is unbalanced in two ways: each combination of two plates had a strange synergy and there were very good dishes together with some terrible ones. The story...More
5616,Umami by Han Rotterdam,Jannim1966,"July 7, 2018",4,"Charming interior, very friendly staff. Nice outside terrace. Great food quality, bib Gourmand menu is excellent quality/price ratio. Service could be better: first our neighbours dish was offered to us and second a preordered vegetarian guest got served the meat, for which was apologized though....More"
5617,Umami by Han Rotterdam,Dfire1986,"July 5, 2018",3,"I am indecisive if it’s worth 3 or 4 rating. The restaurant is located in the center of Rotterdam, there’s a big parking close by. We booked in advanced which seemed to be unnecessary. The inside was extremely hot even though the AC was on....More"
5618,Umami by Han Rotterdam,Beatrix875,"June 5, 2018",4,"I have been here several times, but while the food is still really good, each time I come back the dishes taste less and less of umami. The food used to be creative and focused on the umami flavor. The place has lost its soul....More"
5619,Umami by Han Rotterdam,R0za,"May 13, 2018",5,"Whilst in Rotterdam, came here after reading the r it’s on trip advisor and we weren’t disappointed. We had the magnificent tasting menu and what a sight for sore eyes, and a delightful feast it was. Brilliant innovative food, served in a warm cosy atmosphere...More"
5620,Umami by Han Rotterdam,Jaja000,"March 31, 2018",4,"We (couple) took the social dining option with 3 courses. You get each to choose 2 dishes per course, and as you share you get to taste 12 dishes! Some were excellent, some just ok, but overall we were very happy and can recommend. Price...More"
5621,Umami by Han Rotterdam,cafker,"March 3, 2018",5,Me and another couple of friends where pleasantly surprised by this offer. We went for the set menu with plenty of different dishes and we were astounded by the variety and creative flavours. Definitely an experience to be recommended.
5622,Umami by Han Rotterdam,Mairababy,"February 19, 2018",5,We made a reservation as a group and right away the restaurant helped us to get the most out of our meal. We had a social dining menu and at the end of the day I had the feeling that I had eaten a bit...More
5623,Umami by Han Rotterdam,MA891,"February 15, 2018",5,"My friend and I went to Umami and decided to order a la carte. There were 3 courses and for each course we could choose 4 small dishes, so we shared 12 small dishes in total. We had lamb, duck, haricots verts, chicken, zucchini, foie...More"
5624,Umami by Han Rotterdam,500melissayou,"February 13, 2018",5,"Three main course and each course you can choose two dishes, so many options and total in 6 dishes. Just 26.60 Euro totally. Each dishes are so delicious, the Bangkok prawns are wonderful I recommend it specially. You should come to this restaurant if you...More"
